1.5707963267949,0,1.5707963267949,0,1.5707963267949,0
0,0.3,0,0,0,0.666666666666667
0,2,0,5,0,7
0,1.5707963267949,0,-1.5707963267949,0,-1.5707963267949
0,0,0.666666666666667,1.92367069372179e-16,0.35,1.92367069372179e-16
1,0,3,1.92367069372179e-16,6,1.92367069372179e-16
1.5707963267949,0,1.5707963267949,0,1.5707963267949,0
0,0.316666666666667,0,0.0166666666666667,0,0.683333333333333
0,2,0,5,0,7
0,1.5707963267949,0,-1.5707963267949,0,-1.5707963267949
0.0166666666666667,0,0.683333333333333,1.92367069372179e-16,0.366666666666667,1.92367069372179e-16
1,0,3,1.92367069372179e-16,6,1.92367069372179e-16
-1.5707963267949,0,1.5707963267949,0,1.5707963267949,0
1.92367069372179e-16,0.333333333333333,0,0.0333333333333333,0,0.7
1.92367069372179e-16,2,0,5,0,7
0,1.5707963267949,0,-1.5707963267949,0,-1.5707963267949
0.0333333333333333,0,0.7,1.92367069372179e-16,0.383333333333333,1.92367069372179e-16
1,0,3,1.92367069372179e-16,6,1.92367069372179e-16
-1.5707963267949,0,1.5707963267949,0,1.5707963267949,0
1.92367069372179e-16,0.35,0,0.05,0,0.716666666666667
1.92367069372179e-16,2,0,5,0,7
0,1.5707963267949,0,-1.5707963267949,0,-1.5707963267949
0.05,0,0.716666666666667,1.92367069372179e-16,0.4,1.92367069372179e-16
1,0,3,1.92367069372179e-16,6,1.92367069372179e-16
-1.5707963267949,0,1.5707963267949,0,1.5707963267949,0
1.92367069372179e-16,0.366666666666667,0,0.0666666666666667,0,0.733333333333333
1.92367069372179e-16,2,0,5,0,7
0,1.5707963267949,0,-1.5707963267949,0,-1.5707963267949
0.0666666666666667,0,0.733333333333333,1.92367069372179e-16,0.416666666666667,1.92367069372179e-16
1,0,3,1.92367069372179e-16,6,1.92367069372179e-16
-1.5707963267949,0,1.5707963267949,0,1.5707963267949,0
1.92367069372179e-16,0.383333333333333,0,0.0833333333333333,0,0.75
1.92367069372179e-16,2,0,5,0,7
0,1.5707963267949,0,-1.5707963267949,0,-1.5707963267949
0.0833333333333333,0,0.75,1.92367069372179e-16,0.433333333333333,1.92367069372179e-16
1,0,3,1.92367069372179e-16,6,1.92367069372179e-16
-1.5707963267949,0,1.5707963267949,0,1.5707963267949,0
1.92367069372179e-16,0.4,0,0.1,0,0.766666666666667
1.92367069372179e-16,2,0,5,0,7
