-1,1.22464679914735e-16,3.14159265358979,0,47,5
-1,1.22464679914735e-16,3.14159265358979,0,48,5
-1,1.22464679914735e-16,3.14159265358979,0,49,5
-1,1.22464679914735e-16,3.14159265358979,0,50,5
0.0580647383627935,0.998312819790901,1.51269891115225,1,51,5
-1,1.22464679914735e-16,3.14159265358979,0,47,6
-1,1.22464679914735e-16,3.14159265358979,0,48,6
-1,1.22464679914735e-16,3.14159265358979,0,49,6
-1,1.22464679914735e-16,3.14159265358979,0,50,6
-1,1.22464679914735e-16,3.14159265358979,0,47,7
-1,1.22464679914735e-16,3.14159265358979,0,48,7
-1,1.22464679914735e-16,3.14159265358979,0,49,7
-1,1.22464679914735e-16,3.14159265358979,0,50,7
-1,1.22464679914735e-16,3.14159265358979,0,47,8
-1,1.22464679914735e-16,3.14159265358979,0,48,8
-1,1.22464679914735e-16,3.14159265358979,0,49,8
-1,1.22464679914735e-16,3.14159265358979,0,50,8
-0.512764497829967,0.858529306293723,2.1091980711438,1,51,8
