-0.0319683326837968,-0.0294915011229744,-0.0097513659072206,-0.0338651039171576,0,0,0,0
-0.0319683315722662,-0.029491500705398,-0.00975136611827371,-0.0338651032201634,1.09587113689136e-09,9.77866062429333e-10,3.04319935570674e-10,1.13472746476884e-09
-0.0317280101033014,-0.0291128710042771,-0.00953603697675398,-0.0334864732675657,0.000240322539913053,0.000378631166185715,0.00021532989997209,0.00037863146422315
-0.0312914278534023,-0.02842502870736,-0.00914485627707541,-0.0327986307443196,0.000663927252519611,0.00104602758785229,0.000594883036704377,0.00104602801294809
-0.0306927922205814,-0.0274818682084646,-0.00860847416714416,-0.0318554700425458,0.00121220352948632,0.00190984642784472,0.00108614309725819,0.00190984696490397
-0.0299583811757748,-0.0263248599203876,-0.00795049838209864,-0.0306984471217534,0.00184895175355031,0.00291298653704154,0.00165661336614102,0.00291300141469618
-0.0291274199246158,-0.0250162872136891,-0.00720651249499883,-0.0293897440877344,0.00254304483746016,0.00400595167926548,0.00227799196061617,0.0040060904408405
-0.0282221603873043,-0.0235928335684003,-0.00639792524685977,-0.0279657039280333,0.00324527189700712,0.00510977679974041,0.00290488912322904,0.00511044909349925
-0.0272631582411192,-0.022090717685283,-0.00554662353522914,-0.02646174231504,0.00394741640776755,0.00620834918597825,0.00352707617604636,0.00621062827393844
-0.0262547396042359,-0.0205240187835669,-0.00466305709822538,-0.024890416711457,0.00465117287304586,0.00729871567822455,0.00414098256772614,0.00730485288309437
-0.0252386021688409,-0.018970329734383,-0.00379535486994636,-0.023326827343374,0.00533793482366457,0.00834301272955795,0.00472219994335188,0.00835705043127535
-0.0242243390254406,-0.0174623053850361,-0.0029679871512307,-0.021799954060175,0.00600707742767347,0.00932849389702381,0.00525952354853179,0.00935693875678837
-0.0231667443306581,-0.0159523803286796,-0.00216185945521128,-0.0202572749824124,0.0065986949527304,0.0101458362471298,0.00568575592783294,0.0101983251075675
-0.0220547831837325,-0.0144524696859129,-0.00139360234422045,-0.0187045663611353,0.00718733562886448,0.0108948590467021,0.00605173483057484,0.010984723041555
-0.0208468371718426,-0.0129312494318837,-0.000656919288973214,-0.0171033291101098,0.00777717635866077,0.0115631172196504,0.00634398393833581,0.0117076736281386
-0.0195130125214902,-0.0113799528040268,4.02839446049454e-05,-0.0154367655748741,0.00841702399392877,0.0122084810390956,0.00658901581227055,0.0124290332771049
-0.0180111706263596,-0.00977332428352643,0.000698536106302914,-0.0136710020401293,0.00912519719207325,0.01284146246278,0.00678663746836086,0.0131631583697106
-0.0163295955453231,-0.00813555212471959,0.00128973828941375,-0.011821291718043,0.00992743736973854,0.0134856899072321,0.00694459351377658,0.0139372238692827
-0.0144488069011151,-0.00647866612890117,0.00179268111502632,-0.00989071374671359,0.0108420507702682,0.014154791887741,0.00706551810151042,0.0147680456608506
-0.0122994039417277,-0.0047342117514117,0.00223254401685144,-0.00780224713719182,0.0118951244600139,0.0148767273643785,0.00716089193388132,0.0156863360461907
-0.00985029122809478,-0.00288973817685398,0.00260411865508027,-0.00553578537754729,0.0130304805787289,0.0155520683196241,0.00717049739331589,0.0165949546191732
-0.00713561898662185,-0.00103016145067803,0.00284864925126164,-0.0031697262333485,0.0143114838402057,0.0162718611449851,0.00714315840752363,0.0175867885185586
