0,0,1,11,13,grid
0,0,1,11,14,grid
0,0,1,11,15,grid
0,0,1,11,16,grid
0,0,1,11,17,grid
0,0,1,11,18,grid
0,0,1,11,19,grid
0,0,1,11,20,grid
0,0,1,11,21,grid
0,0,1,11,22,grid
0,0,1,11,23,grid
0,0,1,11,24,grid
0,0,1,11,25,grid
0,0,1,11,26,grid
0,0,1,11,27,grid
0,0,1,11,28,grid
0,0,1,11,29,grid
0,0,1,11,30,grid
0,0,1,11,31,grid
0,0,1,11,32,grid
0,0,1,11,33,grid
0,0,1,11,34,grid
0,0,1,11,35,grid
0,0,1,11,36,grid
0,0,1,11,37,grid
0,0,1,11,38,grid
0,0,1,11,39,grid
0,0,1,11,40,grid
0,0,1,11,41,grid
0,0,1,11,42,grid
0,0,1,11,43,grid
0,0,1,11,44,grid
0,0,1,11,45,grid
0,0,1,11,46,grid
0,0,1,11,47,grid
0,0,1,11,48,grid
0,0,1,11,49,grid
0,0,1,11,50,grid
0,0,1,11,51,grid
0,0,1,11,52,grid
0,0,1,11,53,grid
0,0,1,11,54,grid
0,0,1,11,55,grid
0,0,1,11,56,grid
0,0,1,11,57,grid
0,0,1,11,58,grid
0,0,1,11,59,grid
0,0,1,11,60,grid
0,0,1,16,0,grid
0,0,1,16,1,grid
0,0,1,16,2,grid
0,0,1,16,3,grid
0,0,1,16,4,grid
0,0,1,16,5,grid
0,0,1,16,6,grid
0,0,1,16,7,grid
0,0,1,16,8,grid
0,0,1,16,9,grid
0,0,1,16,10,grid
0,0,1,16,11,grid
0,0,1,16,12,grid
0,0,1,16,13,grid
0,0,1,16,14,grid
0,0,1,16,15,grid
0,0,1,16,16,grid
0,0,1,16,17,grid
0,0,1,16,18,grid
0,0,1,16,19,grid
0,0,1,16,20,grid
0,0,1,16,21,grid
0,0,1,16,22,grid
0,0,1,16,23,grid
0,0,1,16,24,grid
0,0,1,16,25,grid
0,0,1,16,26,grid
0,0,1,16,27,grid
0,0,1,16,28,grid
0,0,1,16,29,grid
0,0,1,16,30,grid
0,0,1,16,31,grid
0,0,1,16,32,grid
0,0,1,16,33,grid
0,0,1,16,34,grid
0,0,1,16,35,grid
0,0,1,16,36,grid
0,0,1,16,37,grid
0,0,1,16,38,grid
0,0,1,16,39,grid
0,0,1,16,40,grid
0,0,1,16,41,grid
0,0,1,16,42,grid
0,0,1,16,43,grid
0,0,1,16,44,grid
0,0,1,16,45,grid
0,0,1,16,46,grid
0,0,1,16,47,grid
0,0,1,16,48,grid
0,0,1,16,49,grid
0,0,1,16,50,grid
0,0,1,16,51,grid
0,0,1,16,52,grid
0,0,1,16,53,grid
0,0,1,16,54,grid
0,0,1,16,55,grid
0,0,1,16,56,grid
0,0,1,16,57,grid
0,0,1,16,58,grid
0,0,1,16,59,grid
0,0,1,16,60,grid
0,0,1,21,0,grid
0,0,1,21,1,grid
0,0,1,21,2,grid
0,0,1,21,3,grid
0,0,1,21,4,grid
0,0,1,21,5,grid
0,0,1,21,6,grid
0,0,1,21,7,grid
0,0,1,21,8,grid
0,0,1,21,9,grid
0,0,1,21,10,grid
0,0,1,21,11,grid
0,0,1,21,12,grid
0,0,1,21,13,grid
0,0,1,21,14,grid
0,0,1,21,15,grid
0,0,1,21,16,grid
0,0,1,21,17,grid
0,0,1,21,18,grid
0,0,1,21,19,grid
0,0,1,21,20,grid
0,0,1,21,21,grid
0,0,1,21,22,grid
0,0,1,21,23,grid
0,0,1,21,24,grid
0,0,1,21,25,grid
0,0,1,21,26,grid
0,0,1,21,27,grid
0,0,1,21,28,grid
0,0,1,21,29,grid
0,0,1,21,30,grid
0,0,1,21,31,grid
0,0,1,21,32,grid
0,0,1,21,33,grid
0,0,1,21,34,grid
0,0,1,21,35,grid
0,0,1,21,36,grid
0,0,1,21,37,grid
0,0,1,21,38,grid
0,0,1,21,39,grid
0,0,1,21,40,grid
0,0,1,21,41,grid
0,0,1,21,42,grid
0,0,1,21,43,grid
0,0,1,21,44,grid
0,0,1,21,45,grid
0,0,1,21,46,grid
0,0,1,21,47,grid
0,0,1,21,48,grid
0,0,1,21,49,grid
0,0,1,21,50,grid
0,0,1,21,51,grid
0,0,1,21,52,grid
0,0,1,21,53,grid
0,0,1,21,54,grid
0,0,1,21,55,grid
0,0,1,21,56,grid
0,0,1,21,57,grid
0,0,1,21,58,grid
0,0,1,21,59,grid
0,0,1,21,60,grid
0,0,1,26,0,grid
0,0,1,26,1,grid
0,0,1,26,2,grid
0,0,1,26,3,grid
0,0,1,26,4,grid
0,0,1,26,5,grid
0,0,1,26,6,grid
0,0,1,26,7,grid
0,0,1,26,8,grid
0,0,1,26,9,grid
0,0,1,26,10,grid
0,0,1,26,11,grid
0,0,1,26,12,grid
0,0,1,26,13,grid
0,0,1,26,14,grid
0,0,1,26,15,grid
0,0,1,26,16,grid
0,0,1,26,17,grid
0,0,1,26,18,grid
0,0,1,26,19,grid
0,0,1,26,20,grid
0,0,1,26,21,grid
0,0,1,26,22,grid
0,0,1,26,23,grid
0,0,1,26,24,grid
0,0,1,26,25,grid
0,0,1,26,26,grid
0,0,1,26,27,grid
0,0,1,26,28,grid
0,0,1,26,29,grid
0,0,1,26,30,grid
0,0,1,26,31,grid
0,0,1,26,32,grid
0,0,1,26,33,grid
0,0,1,26,34,grid
0,0,1,26,35,grid
0,0,1,26,36,grid
0,0,1,26,37,grid
0,0,1,26,38,grid
0,0,1,26,39,grid
0,0,1,26,40,grid
0,0,1,26,41,grid
0,0,1,26,42,grid
0,0,1,26,43,grid
0,0,1,26,44,grid
0,0,1,26,45,grid
0,0,1,26,46,grid
0,0,1,26,47,grid
0,0,1,26,48,grid
0,0,1,26,49,grid
0,0,1,26,50,grid
0,0,1,26,51,grid
0,0,1,26,52,grid
0,0,1,26,53,grid
0,0,1,26,54,grid
0,0,1,26,55,grid
0,0,1,26,56,grid
0,0,1,26,57,grid
0,0,1,26,58,grid
0,0,1,26,59,grid
0,0,1,26,60,grid
0,0,1,31,0,grid
0,0,1,31,1,grid
0,0,1,31,2,grid
0,0,1,31,3,grid
0,0,1,31,4,grid
0,0,1,31,5,grid
0,0,1,31,6,grid
0,0,1,31,7,grid
0,0,1,31,8,grid
0,0,1,31,9,grid
0,0,1,31,10,grid
0,0,1,31,11,grid
0,0,1,31,12,grid
0,0,1,31,13,grid
0,0,1,31,14,grid
0,0,1,31,15,grid
0,0,1,31,16,grid
0,0,1,31,17,grid
0,0,1,31,18,grid
0,0,1,31,19,grid
0,0,1,31,20,grid
0,0,1,31,21,grid
0,0,1,31,22,grid
0,0,1,31,23,grid
0,0,1,31,24,grid
0,0,1,31,25,grid
0,0,1,31,26,grid
0,0,1,31,27,grid
0,0,1,31,28,grid
0,0,1,31,29,grid
0,0,1,31,30,grid
0,0,1,31,31,grid
0,0,1,31,32,grid
0,0,1,31,33,grid
0,0,1,31,34,grid
0,0,1,31,35,grid
0,0,1,31,36,grid
0,0,1,31,37,grid
0,0,1,31,38,grid
0,0,1,31,39,grid
0,0,1,31,40,grid
0,0,1,31,41,grid
0,0,1,31,42,grid
0,0,1,31,43,grid
0,0,1,31,44,grid
0,0,1,31,45,grid
0,0,1,31,46,grid
0,0,1,31,47,grid
0,0,1,31,48,grid
0,0,1,31,49,grid
0,0,1,31,50,grid
0,0,1,31,51,grid
0,0,1,31,52,grid
0,0,1,31,53,grid
0,0,1,31,54,grid
0,0,1,31,55,grid
0,0,1,31,56,grid
0,0,1,31,57,grid
0,0,1,31,58,grid
0,0,1,31,59,grid
0,0,1,31,60,grid
0,0,1,36,0,grid
0,0,1,36,1,grid
0,0,1,36,2,grid
0,0,1,36,3,grid
0,0,1,36,4,grid
0,0,1,36,5,grid
0,0,1,36,6,grid
0,0,1,36,7,grid
0,0,1,36,8,grid
0,0,1,36,9,grid
0,0,1,36,10,grid
0,0,1,36,11,grid
0,0,1,36,12,grid
0,0,1,36,13,grid
0,0,1,36,14,grid
0,0,1,36,15,grid
0,0,1,36,16,grid
0,0,1,36,17,grid
0,0,1,36,18,grid
0,0,1,36,19,grid
0,0,1,36,20,grid
0,0,1,36,21,grid
0,0,1,36,22,grid
0,0,1,36,23,grid
0,0,1,36,24,grid
0,0,1,36,25,grid
0,0,1,36,26,grid
0,0,1,36,27,grid
0,0,1,36,28,grid
0,0,1,36,29,grid
0,0,1,36,30,grid
0,0,1,36,31,grid
0,0,1,36,32,grid
0,0,1,36,33,grid
0,0,1,36,34,grid
0,0,1,36,35,grid
0,0,1,36,36,grid
0,0,1,36,37,grid
0,0,1,36,38,grid
0,0,1,36,39,grid
0,0,1,36,40,grid
0,0,1,36,41,grid
0,0,1,36,42,grid
0,0,1,36,43,grid
0,0,1,36,44,grid
0,0,1,36,45,grid
0,0,1,36,46,grid
0,0,1,36,47,grid
0,0,1,36,48,grid
0,0,1,36,49,grid
0,0,1,36,50,grid
0,0,1,36,51,grid
0,0,1,36,52,grid
0,0,1,36,53,grid
0,0,1,36,54,grid
0,0,1,36,55,grid
0,0,1,36,56,grid
0,0,1,36,57,grid
0,0,1,36,58,grid
0,0,1,36,59,grid
0,0,1,36,60,grid
0,0,1,41,0,grid
0,0,1,41,1,grid
0,0,1,41,2,grid
0,0,1,41,3,grid
0,0,1,41,4,grid
0,0,1,41,5,grid
0,0,1,41,6,grid
0,0,1,41,7,grid
0,0,1,41,8,grid
0,0,1,41,9,grid
0,0,1,41,10,grid
0,0,1,41,11,grid
0,0,1,41,12,grid
0,0,1,41,13,grid
0,0,1,41,14,grid
0,0,1,41,15,grid
0,0,1,41,16,grid
0,0,1,41,17,grid
0,0,1,41,18,grid
0,0,1,41,19,grid
0,0,1,41,20,grid
0,0,1,41,21,grid
0,0,1,41,22,grid
0,0,1,41,23,grid
0,0,1,41,24,grid
0,0,1,41,25,grid
0,0,1,41,26,grid
0,0,1,41,27,grid
0,0,1,41,28,grid
0,0,1,41,29,grid
0,0,1,41,30,grid
0,0,1,41,31,grid
0,0,1,41,32,grid
0,0,1,41,33,grid
0,0,1,41,34,grid
0,0,1,41,35,grid
0,0,1,41,36,grid
0,0,1,41,37,grid
0,0,1,41,38,grid
0,0,1,41,39,grid
0,0,1,41,40,grid
0,0,1,41,41,grid
0,0,1,41,42,grid
0,0,1,41,43,grid
0,0,1,41,44,grid
0,0,1,41,45,grid
0,0,1,41,46,grid
0,0,1,41,47,grid
0,0,1,41,48,grid
0,0,1,41,49,grid
0,0,1,41,50,grid
0,0,1,41,51,grid
0,0,1,41,52,grid
0,0,1,41,53,grid
0,0,1,41,54,grid
0,0,1,41,55,grid
0,0,1,41,56,grid
0,0,1,41,57,grid
0,0,1,41,58,grid
0,0,1,41,59,grid
0,0,1,41,60,grid
0,0,1,46,0,grid
0,0,1,46,1,grid
0,0,1,46,2,grid
0,0,1,46,3,grid
0,0,1,46,4,grid
0,0,1,46,5,grid
0,0,1,46,6,grid
0,0,1,46,7,grid
0,0,1,46,8,grid
0,0,1,46,9,grid
0,0,1,46,10,grid
0,0,1,46,11,grid
0,0,1,46,12,grid
0,0,1,46,13,grid
0,0,1,46,14,grid
0,0,1,46,15,grid
0,0,1,46,16,grid
0,0,1,46,17,grid
0,0,1,46,18,grid
0,0,1,46,19,grid
0,0,1,46,20,grid
0,0,1,46,21,grid
0,0,1,46,22,grid
0,0,1,46,23,grid
0,0,1,46,24,grid
0,0,1,46,25,grid
0,0,1,46,26,grid
0,0,1,46,27,grid
0,0,1,46,28,grid
0,0,1,46,29,grid
0,0,1,46,30,grid
0,0,1,46,31,grid
0,0,1,46,32,grid
0,0,1,46,33,grid
0,0,1,46,34,grid
0,0,1,46,35,grid
0,0,1,46,36,grid
0,0,1,46,37,grid
0,0,1,46,38,grid
0,0,1,46,39,grid
0,0,1,46,40,grid
0,0,1,46,41,grid
0,0,1,46,42,grid
0,0,1,46,43,grid
0,0,1,46,44,grid
0,0,1,46,45,grid
0,0,1,46,46,grid
0,0,1,46,47,grid
0,0,1,46,48,grid
0,0,1,46,49,grid
0,0,1,46,50,grid
0,0,1,46,51,grid
0,0,1,46,52,grid
0,0,1,46,53,grid
0,0,1,46,54,grid
0,0,1,46,55,grid
0,0,1,46,56,grid
0,0,1,46,57,grid
0,0,1,46,58,grid
0,0,1,46,59,grid
0,0,1,46,60,grid
0.31416,0.30902,0.95106,1,0,grid
0.31416,0.30902,0.95106,1,1,grid
0.31416,0.30902,0.95106,1,2,grid
0.31416,0.30902,0.95106,1,3,grid
0.31416,0.30902,0.95106,1,4,grid
0.31416,0.30902,0.95106,1,5,grid
0.31416,0.30902,0.95106,1,6,grid
0.31416,0.30902,0.95106,1,7,grid
0.31416,0.30902,0.95106,1,8,grid
0.31416,0.30902,0.95106,1,9,grid
0.31416,0.30902,0.95106,1,10,grid
0.31416,0.30902,0.95106,1,11,grid
0.31416,0.30902,0.95106,1,12,grid
0.31416,0.30902,0.95106,1,13,grid
0.31416,0.30902,0.95106,1,14,grid
0.31416,0.30902,0.95106,1,15,grid
0.31416,0.30902,0.95106,1,16,grid
0.31416,0.30902,0.95106,1,17,grid
0.31416,0.30902,0.95106,1,18,grid
0.31416,0.30902,0.95106,1,19,grid
0.31416,0.30902,0.95106,1,20,grid
0.31416,0.30902,0.95106,1,21,grid
0.31416,0.30902,0.95106,1,22,grid
0.31416,0.30902,0.95106,1,23,grid
0.31416,0.30902,0.95106,1,24,grid
0.31416,0.30902,0.95106,1,25,grid
0.31416,0.30902,0.95106,1,26,grid
0.31416,0.30902,0.95106,1,27,grid
0.31416,0.30902,0.95106,1,28,grid
0.31416,0.30902,0.95106,1,29,grid
0.31416,0.30902,0.95106,1,30,grid
0.31416,0.30902,0.95106,1,31,grid
0.31416,0.30902,0.95106,1,32,grid
0.31416,0.30902,0.95106,1,33,grid
0.31416,0.30902,0.95106,1,34,grid
0.31416,0.30902,0.95106,1,35,grid
0.31416,0.30902,0.95106,1,36,grid
0.31416,0.30902,0.95106,1,37,grid
0.31416,0.30902,0.95106,1,38,grid
0.31416,0.30902,0.95106,1,39,grid
0.31416,0.30902,0.95106,1,40,grid
0.31416,0.30902,0.95106,1,41,grid
0.31416,0.30902,0.95106,1,42,grid
0.31416,0.30902,0.95106,1,43,grid
0.31416,0.30902,0.95106,1,44,grid
0.31416,0.30902,0.95106,1,45,grid
0.31416,0.30902,0.95106,1,46,grid
0.31416,0.30902,0.95106,1,47,grid
0.31416,0.30902,0.95106,1,48,grid
0.31416,0.30902,0.95106,1,49,grid
0.31416,0.30902,0.95106,1,50,grid
0.31416,0.30902,0.95106,1,51,grid
0.31416,0.30902,0.95106,1,52,grid
0.31416,0.30902,0.95106,1,53,grid
0.31416,0.30902,0.95106,1,54,grid
0.31416,0.30902,0.95106,1,55,grid
0.31416,0.30902,0.95106,1,56,grid
0.31416,0.30902,0.95106,1,57,grid
0.31416,0.30902,0.95106,1,58,grid
0.31416,0.30902,0.95106,1,59,grid
0.31416,0.30902,0.95106,1,60,grid
0.31416,0.30902,0.95106,6,0,grid
0.31416,0.30902,0.95106,6,1,grid
0.31416,0.30902,0.95106,6,2,grid
0.31416,0.30902,0.95106,6,3,grid
0.31416,0.30902,0.95106,6,4,grid
0.31416,0.30902,0.95106,6,5,grid
0.31416,0.30902,0.95106,6,6,grid
0.31416,0.30902,0.95106,6,7,grid
0.31416,0.30902,0.95106,6,8,grid
0.31416,0.30902,0.95106,6,9,grid
0.31416,0.30902,0.95106,6,10,grid
0.31416,0.30902,0.95106,6,11,grid
0.31416,0.30902,0.95106,6,12,grid
0.31416,0.30902,0.95106,6,13,grid
0.31416,0.30902,0.95106,6,14,grid
0.31416,0.30902,0.95106,6,15,grid
0.31416,0.30902,0.95106,6,16,grid
0.31416,0.30902,0.95106,6,17,grid
0.31416,0.30902,0.95106,6,18,grid
0.31416,0.30902,0.95106,6,19,grid
0.31416,0.30902,0.95106,6,20,grid
0.31416,0.30902,0.95106,6,21,grid
0.31416,0.30902,0.95106,6,22,grid
0.31416,0.30902,0.95106,6,23,grid
0.31416,0.30902,0.95106,6,24,grid
0.31416,0.30902,0.95106,6,25,grid
0.31416,0.30902,0.95106,6,26,grid
0.31416,0.30902,0.95106,6,27,grid
0.31416,0.30902,0.95106,6,28,grid
0.31416,0.30902,0.95106,6,29,grid
0.31416,0.30902,0.95106,6,30,grid
0.31416,0.30902,0.95106,6,31,grid
0.31416,0.30902,0.95106,6,32,grid
0.31416,0.30902,0.95106,6,33,grid
0.31416,0.30902,0.95106,6,34,grid
0.31416,0.30902,0.95106,6,35,grid
0.31416,0.30902,0.95106,6,36,grid
0.31416,0.30902,0.95106,6,37,grid
0.31416,0.30902,0.95106,6,38,grid
0.31416,0.30902,0.95106,6,39,grid
0.31416,0.30902,0.95106,6,40,grid
0.31416,0.30902,0.95106,6,41,grid
0.31416,0.30902,0.95106,6,42,grid
0.31416,0.30902,0.95106,6,43,grid
0.31416,0.30902,0.95106,6,44,grid
0.31416,0.30902,0.95106,6,45,grid
0.31416,0.30902,0.95106,6,46,grid
0.31416,0.30902,0.95106,6,47,grid
0.31416,0.30902,0.95106,6,48,grid
0.31416,0.30902,0.95106,6,49,grid
0.31416,0.30902,0.95106,6,50,grid
0.31416,0.30902,0.95106,6,51,grid
0.31416,0.30902,0.95106,6,52,grid
0.31416,0.30902,0.95106,6,53,grid
0.31416,0.30902,0.95106,6,54,grid
0.31416,0.30902,0.95106,6,55,grid
0.31416,0.30902,0.95106,6,56,grid
0.31416,0.30902,0.95106,6,57,grid
0.31416,0.30902,0.95106,6,58,grid
0.31416,0.30902,0.95106,6,59,grid
0.31416,0.30902,0.95106,6,60,grid
0.31416,0.30902,0.95106,11,0,grid
0.31416,0.30902,0.95106,11,1,grid
0.31416,0.30902,0.95106,11,2,grid
0.31416,0.30902,0.95106,11,3,grid
0.31416,0.30902,0.95106,11,4,grid
0.31416,0.30902,0.95106,11,5,grid
0.31416,0.30902,0.95106,11,6,grid
0.31416,0.30902,0.95106,11,7,grid
0.31416,0.30902,0.95106,11,8,grid
0.31416,0.30902,0.95106,11,9,grid
0.31416,0.30902,0.95106,11,10,grid
0.31416,0.30902,0.95106,11,11,grid
0.31416,0.30902,0.95106,11,12,grid
0.31416,0.30902,0.95106,11,13,grid
0.31416,0.30902,0.95106,11,14,grid
0.31416,0.30902,0.95106,11,15,grid
0.31416,0.30902,0.95106,11,16,grid
0.31416,0.30902,0.95106,11,17,grid
0.31416,0.30902,0.95106,11,18,grid
0.31416,0.30902,0.95106,11,19,grid
0.31416,0.30902,0.95106,11,20,grid
0.31416,0.30902,0.95106,11,21,grid
0.31416,0.30902,0.95106,11,22,grid
0.31416,0.30902,0.95106,11,23,grid
0.31416,0.30902,0.95106,11,24,grid
0.31416,0.30902,0.95106,11,25,grid
0.31416,0.30902,0.95106,11,26,grid
0.31416,0.30902,0.95106,11,27,grid
0.31416,0.30902,0.95106,11,28,grid
0.31416,0.30902,0.95106,11,29,grid
0.31416,0.30902,0.95106,11,30,grid
0.31416,0.30902,0.95106,11,31,grid
0.31416,0.30902,0.95106,11,32,grid
0.31416,0.30902,0.95106,11,33,grid
0.31416,0.30902,0.95106,11,34,grid
0.31416,0.30902,0.95106,11,35,grid
0.31416,0.30902,0.95106,11,36,grid
0.31416,0.30902,0.95106,11,37,grid
0.31416,0.30902,0.95106,11,38,grid
0.31416,0.30902,0.95106,11,39,grid
0.31416,0.30902,0.95106,11,40,grid
0.31416,0.30902,0.95106,11,41,grid
0.31416,0.30902,0.95106,11,42,grid
0.31416,0.30902,0.95106,11,43,grid
0.31416,0.30902,0.95106,11,44,grid
0.31416,0.30902,0.95106,11,45,grid
0.31416,0.30902,0.95106,11,46,grid
0.31416,0.30902,0.95106,11,47,grid
0.31416,0.30902,0.95106,11,48,grid
0.31416,0.30902,0.95106,11,49,grid
0.31416,0.30902,0.95106,11,50,grid
0.31416,0.30902,0.95106,11,51,grid
0.31416,0.30902,0.95106,11,52,grid
0.31416,0.30902,0.95106,11,53,grid
0.31416,0.30902,0.95106,11,54,grid
0.31416,0.30902,0.95106,11,55,grid
0.31416,0.30902,0.95106,11,56,grid
0.31416,0.30902,0.95106,11,57,grid
0.31416,0.30902,0.95106,11,58,grid
0.31416,0.30902,0.95106,11,59,grid
0.31416,0.30902,0.95106,11,60,grid
0.31416,0.30902,0.95106,16,0,grid
0.31416,0.30902,0.95106,16,1,grid
0.31416,0.30902,0.95106,16,2,grid
0.31416,0.30902,0.95106,16,3,grid
0.31416,0.30902,0.95106,16,4,grid
0.31416,0.30902,0.95106,16,5,grid
0.31416,0.30902,0.95106,16,6,grid
0.31416,0.30902,0.95106,16,7,grid
0.31416,0.30902,0.95106,16,8,grid
0.31416,0.30902,0.95106,16,9,grid
0.31416,0.30902,0.95106,16,10,grid
0.31416,0.30902,0.95106,16,11,grid
0.31416,0.30902,0.95106,16,12,grid
0.31416,0.30902,0.95106,16,13,grid
0.31416,0.30902,0.95106,16,14,grid
0.31416,0.30902,0.95106,16,15,grid
0.31416,0.30902,0.95106,16,16,grid
0.31416,0.30902,0.95106,16,17,grid
0.31416,0.30902,0.95106,16,18,grid
0.31416,0.30902,0.95106,16,19,grid
0.31416,0.30902,0.95106,16,20,grid
0.31416,0.30902,0.95106,16,21,grid
0.31416,0.30902,0.95106,16,22,grid
0.31416,0.30902,0.95106,16,23,grid
0.31416,0.30902,0.95106,16,24,grid
0.31416,0.30902,0.95106,16,25,grid
0.31416,0.30902,0.95106,16,26,grid
0.31416,0.30902,0.95106,16,27,grid
0.31416,0.30902,0.95106,16,28,grid
0.31416,0.30902,0.95106,16,29,grid
0.31416,0.30902,0.95106,16,30,grid
0.31416,0.30902,0.95106,16,31,grid
0.31416,0.30902,0.95106,16,32,grid
0.31416,0.30902,0.95106,16,33,grid
0.31416,0.30902,0.95106,16,34,grid
0.31416,0.30902,0.95106,16,35,grid
0.31416,0.30902,0.95106,16,36,grid
0.31416,0.30902,0.95106,16,37,grid
0.31416,0.30902,0.95106,16,38,grid
0.31416,0.30902,0.95106,16,39,grid
0.31416,0.30902,0.95106,16,40,grid
0.31416,0.30902,0.95106,16,41,grid
0.31416,0.30902,0.95106,16,42,grid
0.31416,0.30902,0.95106,16,43,grid
0.31416,0.30902,0.95106,16,44,grid
0.31416,0.30902,0.95106,16,45,grid
0.31416,0.30902,0.95106,16,46,grid
0.31416,0.30902,0.95106,16,47,grid
0.31416,0.30902,0.95106,16,48,grid
0.31416,0.30902,0.95106,16,49,grid
0.31416,0.30902,0.95106,16,50,grid
0.31416,0.30902,0.95106,16,51,grid
0.31416,0.30902,0.95106,16,52,grid
0.31416,0.30902,0.95106,16,53,grid
0.31416,0.30902,0.95106,16,54,grid
0.31416,0.30902,0.95106,16,55,grid
0.31416,0.30902,0.95106,16,56,grid
0.31416,0.30902,0.95106,16,57,grid
0.31416,0.30902,0.95106,16,58,grid
0.31416,0.30902,0.95106,16,59,grid
0.31416,0.30902,0.95106,16,60,grid
0.31416,0.30902,0.95106,21,0,grid
0.31416,0.30902,0.95106,21,1,grid
0.31416,0.30902,0.95106,21,2,grid
0.31416,0.30902,0.95106,21,3,grid
0.31416,0.30902,0.95106,21,4,grid
0.31416,0.30902,0.95106,21,5,grid
0.31416,0.30902,0.95106,21,6,grid
0.31416,0.30902,0.95106,21,7,grid
0.31416,0.30902,0.95106,21,8,grid
0.31416,0.30902,0.95106,21,9,grid
0.31416,0.30902,0.95106,21,10,grid
0.31416,0.30902,0.95106,21,11,grid
0.31416,0.30902,0.95106,21,12,grid
0.31416,0.30902,0.95106,21,13,grid
0.31416,0.30902,0.95106,21,14,grid
0.31416,0.30902,0.95106,21,15,grid
0.31416,0.30902,0.95106,21,16,grid
0.31416,0.30902,0.95106,21,17,grid
0.31416,0.30902,0.95106,21,18,grid
0.31416,0.30902,0.95106,21,19,grid
0.31416,0.30902,0.95106,21,20,grid
0.31416,0.30902,0.95106,21,21,grid
0.31416,0.30902,0.95106,21,22,grid
0.31416,0.30902,0.95106,21,23,grid
0.31416,0.30902,0.95106,21,24,grid
0.31416,0.30902,0.95106,21,25,grid
0.31416,0.30902,0.95106,21,26,grid
0.31416,0.30902,0.95106,21,27,grid
0.31416,0.30902,0.95106,21,28,grid
0.31416,0.30902,0.95106,21,29,grid
0.31416,0.30902,0.95106,21,30,grid
