0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,0,1
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,1,2
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,2,3
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,3,4
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,4,5
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,5,6
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,6,7
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,7,8
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,8,9
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,9,10
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,10,11
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,11,12
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,12,13
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,13,14
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,14,15
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,15,16
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,16,17
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,17,18
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,18,19
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,19,20
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,20,21
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,21,22
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,22,23
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,23,24
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,24,25
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,25,26
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,26,27
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,27,28
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,28,29
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,29,30
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,30,31
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,31,32
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,32,33
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,33,34
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,34,35
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,35,36
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,36,37
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,37,38
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,38,39
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,39,40
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,40,41
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,41,42
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,42,43
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,43,44
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,44,45
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,45,46
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,46,47
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,47,48
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,48,49
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,49,50
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,50,51
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,51,52
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,52,53
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,53,54
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,54,55
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,55,56
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,56,57
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,57,58
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,58,59
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,59,60
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,1,2,60,61
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,6,7,0,1
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,6,7,1,2
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,6,7,2,3
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,6,7,3,4
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,6,7,4,5
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,6,7,5,6
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,6,7,6,7
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,6,7,7,8
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,6,7,8,9
0,0.314159265358979,1,0.951056516295154,0,0.309016994374947,6,7,9,10
