-0.48653,-1.4935,-1.5708+0.95663i,0.02,0.51667,1,Hb
0.84682,-1.323,-1.5708+0.78353i,0.02,0.51667,3,Hb
0.33072,-1.5356,-1.5708+0.9936i,0.02,0.53333,5,Hb
0.34143,-1.5332,-1.5708+0.99158i,0.02,0.53333,6,Hb
0.41897,-1.5139,-1.5708+0.97475i,0.02,0.51667,11,HbO2
