-0.3084,-1.5402,-1.5708+0.99757i,0.02,0.51667,7,Hb
-0.55418,-1.4698,-1.5708+0.9349i,0.02,0.55,10,HbO2
-0.3371,-1.5342,-1.5708+0.9924i,0.02,0.066667,12,HbO2
