0.461033616654223+0i,1+0i,0.471311741076602+0i,1+0i,-0.280013990664906+0i,1+0i
1.50161549825082+0i,0.183333333333333+0i,1.49842128355002+0i,0.683333333333333+0i,1.54563684780878+0i,0.35+0i
1.5707963267949-0.963867197305522i,4+0i,1.5707963267949-0.961010263597773i,4+0i,1.5707963267949-1.00217202900693i,5+0i
