-0.19019,-1.5592,-1.5708+1.0136i,0.02,0.016667,7,Hb
-0.38443,-1.523,-1.5708+0.98274i,0.02,0.05,10,HbO2
-0.3371,-1.5342,-1.5708+0.9924i,0.02,0.066667,12,HbO2
