-0.43381,-1.5097,-1.5708+0.97106i,0.02,0.016667,1,Hb
0.86827,-1.309,-1.5708+0.76719i,0.02,0.016667,3,Hb
0.3236,-1.5371,-1.5708+0.9949i,0.02,0.033333,5,Hb
0.31173,-1.5396,-1.5708+0.99699i,0.02,0.033333,6,Hb
0.4609,-1.5017,-1.5708+0.9639i,0.02,0.016667,11,HbO2
