-1,1.22464679914735e-16,3.14159265358979,0,3,1
-1,1.22464679914735e-16,3.14159265358979,0,4,1
-1,1.22464679914735e-16,3.14159265358979,0,3,2
-1,1.22464679914735e-16,3.14159265358979,0,4,2
-0.0127412195206601,-0.999918827368065,4.69964741610673,1,2,3
-1,1.22464679914735e-16,3.14159265358979,0,3,3
-1,1.22464679914735e-16,3.14159265358979,0,3,4
-1,1.22464679914735e-16,3.14159265358979,0,4,4
-1,1.22464679914735e-16,3.14159265358979,0,1,5
-1,1.22464679914735e-16,3.14159265358979,0,2,5
-1,1.22464679914735e-16,3.14159265358979,0,3,5
-1,1.22464679914735e-16,3.14159265358979,0,4,5
-1,1.22464679914735e-16,3.14159265358979,0,1,6
-1,1.22464679914735e-16,3.14159265358979,0,2,6
-1,1.22464679914735e-16,3.14159265358979,0,3,6
-1,1.22464679914735e-16,3.14159265358979,0,4,6
-1,1.22464679914735e-16,3.14159265358979,0,1,7
-1,1.22464679914735e-16,3.14159265358979,0,2,7
-1,1.22464679914735e-16,3.14159265358979,0,3,7
-1,1.22464679914735e-16,3.14159265358979,0,4,7
-1,1.22464679914735e-16,3.14159265358979,0,1,8
-1,1.22464679914735e-16,3.14159265358979,0,2,8
-1,1.22464679914735e-16,3.14159265358979,0,3,8
-1,1.22464679914735e-16,3.14159265358979,0,4,8
