-0.080216,1.5687,1.5708-1.0215i,0.02,0.11667,2,Hb
-0.44953,1.5051,1.5708-0.96697i,0.02,0.61667,2,Hb
0.41796,1.5142,1.5708-0.97499i,0.02,0.53333,3,Hb
0.54159,1.4745,1.5708-0.93924i,0.02,0.6,10,HbO2
-0.010764,1.5708,1.5708-1.0232i,0.02,0.16667,11,HbO2
-0.2105,1.5566,1.5708-1.0114i,0.02,0.66667,11,HbO2
